설치지역,전처리_주소,방범용 번호,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
고양동 91-1 (더브러마트지나 한영빌라 가는길),고양동 91-1,S-5938,경기도 고양시 덕양구 고양동 91-1,126.8990992,37.7043062,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 벽제관로 38-31,경기도 고양시 덕양구 고양동 91-1,10274,4128159000,고양동,4128111600,고양동
고양동 176-6 (사이골목길),고양동 176-6,S-5939,경기도 고양시 덕양구 고양동 176-6,126.9032428,37.706318,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 혜음로 68-12,경기도 고양시 덕양구 고양동 176-6,10274,4128159000,고양동,4128111600,고양동
대자동 162-7 (선유동 입구 삼거리 인근),대자동 162-7,S-5940,경기도 고양시 덕양구 대자동 162-7,126.8969637,37.6815807,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 선유길 4,경기도 고양시 덕양구 대자동 162-7,10283,4128159000,고양동,4128111700,대자동
대자동 산 179-8 (벽제지하차도 아래),대자동 산 179-8,S-5941,경기도 고양시 덕양구 대자동 산 179-8,126.8864686,37.6730486,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대자동 산179-8,NULL,4128159000,고양동,4128111700,대자동
대자동 166,대자동 166,S-5942,경기도 고양시 덕양구 대자동 166,126.8965019,37.6790806,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로1430번길 56,경기도 고양시 덕양구 대자동 166,10277,4128159000,고양동,4128111700,대자동
벽제동245-9 (고양5통 마을회관),벽제동245-9,S-5943,경기도 고양시 덕양구 벽제동245-9,126.9038513,37.6988813,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로 1668-32,경기도 고양시 덕양구 벽제동 245-9,10269,4128159000,고양동,4128111400,벽제동
벽제동 523-17,벽제동 523-17,S-5944,경기도 고양시 덕양구 벽제동 523-17,126.9080314,37.7238961,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 보광로106번길 32-3,경기도 고양시 덕양구 벽제동 523-17,10267,4128159000,고양동,4128111400,벽제동
관산동 671-4 (고골인근),관산동 671-4,S-5945,경기도 고양시 덕양구 관산동 671-4,126.8565162,37.7102079,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 고골길 23,경기도 고양시 덕양구 관산동 671-4,10265,4128160000,관산동,4128111800,관산동
"벽제동 396-2 (어린이집에서 나오는 길, 삼거리)",벽제동 396-2,S-5946,경기도 고양시 덕양구 벽제동 396-2,126.9051013,37.7202829,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 벽제동 396-2,NULL,4128159000,고양동,4128111400,벽제동
고양동 447-6 (벽제관지 앞 사거리),고양동 447-6,S-5947,경기도 고양시 덕양구 고양동 447-6,126.9005101,37.703986,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 고양동 447-6,10273,4128159000,고양동,4128111600,고양동
벽제동 513-2 (상곡마을 늘푸른마을 사이 삼거리),벽제동 513-2,S-5948,경기도 고양시 덕양구 벽제동 513-2,126.9053536,37.7231775,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 호국로 1893,경기도 고양시 덕양구 벽제동 513-2,10267,4128159000,고양동,4128111400,벽제동
벽제동 211-6 (고양파출소 앞 삼거리),벽제동 211-6,S-5949,경기도 고양시 덕양구 벽제동 211-6,126.9045332,37.7034017,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 벽제동 211-6,10269,4128159000,고양동,4128111400,벽제동
대자동 784-1 (수작코리아 사거리),대자동 784-1,S-5950,경기도 고양시 덕양구 대자동 784-1,126.8780697,37.7173888,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대자동 784-1,10265,4128160000,관산동,4128111700,대자동
고양동 175-11 (고양동 사거리),고양동 175-11,S-5951,경기도 고양시 덕양구 고양동 175-11,126.9028382,37.7068368,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 고양동 175-11,10274,4128159000,고양동,4128111600,고양동
고양동 450-3 (고양1교교차로 근처),고양동 450-3,S-5952,경기도 고양시 덕양구 고양동 450-3,126.9024902,37.7004454,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 고양동 450-3,NULL,4128159000,고양동,4128111600,고양동
고양동 415-2 (윤창아파트 정문 앞),고양동 415-2,S-5953,경기도 고양시 덕양구 고양동 415-2,126.8952513,37.7060722,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 고양동 415-2,10273,4128159000,고양동,4128111600,고양동
고양동 981-3 (풍림아이원 10단지 입구 앞(한전주)),고양동 981-3,S-5954,경기도 고양시 덕양구 고양동 981-3,126.9021883,37.7170662,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 푸른마을로120번길 55,경기도 고양시 덕양구 고양동 981-3,10271,4128159000,고양동,4128111600,고양동
대자동 산 113-1 (삼거리(한전주)),대자동 산 113-1,S-5955,경기도 고양시 덕양구 대자동 산 113-1,126.9051104,37.6888287,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대자동 산113-1,NULL,4128159000,고양동,4128111700,대자동
대자동 828-4 (탑공인중개사사무소 근처),대자동 828-4,S-5956,경기도 고양시 덕양구 대자동 828-4,126.8786429,37.7087085,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대자동 828-4,NULL,4128159000,고양동,4128111700,대자동
대장동 328-5 (대장동 마을회관 근처(한전주)),대장동 328-5,S-5957,경기도 고양시 덕양구 대장동 328-5,126.8179768,37.6381617,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대장동 328-5,10456,4128161000,능곡동,4128112200,대장동
대장동 569-8 (CU 앞 사거리),대장동 569-8,S-5958,경기도 고양시 덕양구 대장동 569-8,126.8154035,37.6361086,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 대장동 569-8,10456,4128161000,능곡동,4128112200,대장동
"내유동 647-2 (킹스빌3차 입구, 1082번 종점)",내유동 647-2,S-5A01,경기도 고양시 덕양구 내유동 647-2,126.8478151,37.7264764,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 내유동 647-2,10263,4128160000,관산동,4128111900,내유동
"관산동 186-10 (신성아파트 101동 앞 삼거리, 두원써머힐어린이집)",관산동 186-10,S-5A02,경기도 고양시 덕양구 관산동 186-10,126.8658943,37.685719,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로759번길 23-10,경기도 고양시 덕양구 관산동 186-10,10287,4128160000,관산동,4128111800,관산동
관산동 530-9 (가장동삼거리),관산동 530-9,S-5A03,경기도 고양시 덕양구 관산동 530-9,126.8583351,37.7047564,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 530-9,10266,4128160000,관산동,4128111800,관산동
관산동 675-4 (고골입구 삼거리),관산동 675-4,S-5A04,경기도 고양시 덕양구 관산동 675-4,126.8552378,37.7085287,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 675-4,10265,4128160000,관산동,4128111800,관산동
내유동 674-9 (신성아트빌라 앞),내유동 674-9,S-5A05,경기도 고양시 덕양구 내유동 674-9,126.8449035,37.7262317,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 유산길17번길 1,경기도 고양시 덕양구 내유동 674-9,10263,4128160000,관산동,4128111900,내유동
관산동 336-37 (들깨랑칼국수 앞),관산동 336-37,S-5A07,경기도 고양시 덕양구 관산동 336-37,126.8630188,37.6891512,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 336-37,10286,4128160000,관산동,4128111800,관산동
내유동 422-7 (희망양로원 입구),내유동 422-7,S-5A08,경기도 고양시 덕양구 내유동 422-7,126.8496489,37.7179258,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 내유동 422-7,NULL,4128160000,관산동,4128111900,내유동
관산동 541-24 (관산동 복지회관 앞),관산동 541-24,S-5A09,경기도 고양시 덕양구 관산동 541-24,126.8597951,37.7056806,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 동헌로9번길 21,경기도 고양시 덕양구 관산동 541-24,10266,4128160000,관산동,4128111800,관산동
관산동 226-1 (벽제농협 인근),관산동 226-1,S-5A10,경기도 고양시 덕양구 관산동 226-1,126.8643949,37.6873895,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로 773,경기도 고양시 덕양구 관산동 226-1,10287,4128160000,관산동,4128111800,관산동
내유동 646-23 (벽제농협 내유지점 앞),내유동 646-23,S-5A11,경기도 고양시 덕양구 내유동 646-23,126.8438522,37.7252663,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 유산길 4,경기도 고양시 덕양구 내유동 646-23,10263,4128160000,관산동,4128111900,내유동
관산동 231-55 (고양외고 앞 삼거리),관산동 231-55,S-5A14,경기도 고양시 덕양구 관산동 231-55,126.8621477,37.6890257,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로 800,경기도 고양시 덕양구 관산동 231-55,10286,4128160000,관산동,4128111800,관산동
"관산동 246-18 (관산동주민센터, 관산의용소방대뒷길)",관산동 246-18,S-5A15,경기도 고양시 덕양구 관산동 246-18,126.8620025,37.6881413,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로799번길 19,경기도 고양시 덕양구 관산동 246-18,10287,4128160000,관산동,4128111800,관산동
"내유동464-2 (신도실업, 대호카렌다 주변)",내유동464-2,S-5A16,경기도 고양시 덕양구 내유동464-2,126.8516913,37.7208109,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 내유동 464-2,10264,4128160000,관산동,4128111900,내유동
내유동 436-61 (놀이터 및 마을회관 앞),내유동 436-61,S-5A17,경기도 고양시 덕양구 내유동 436-61,126.8506004,37.7172683,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 내유동 436-61,10264,4128160000,관산동,4128111900,내유동
내유동 781-1 (성우빌라 앞),내유동 781-1,S-5A18,경기도 고양시 덕양구 내유동 781-1,126.8406484,37.7299471,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 명봉산로6번길 23,경기도 고양시 덕양구 내유동 781-1,10263,4128160000,관산동,4128111900,내유동
내유동 675-10 (삼거리),내유동 675-10,S-5A19,경기도 고양시 덕양구 내유동 675-10,126.8441061,37.7257193,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 유산길 9,경기도 고양시 덕양구 내유동 675-10,10263,4128160000,관산동,4128111900,내유동
관산동 211-4 (두배로마트 앞 ),관산동 211-4,S-5A20,경기도 고양시 덕양구 관산동 211-4,126.8646813,37.6864552,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로771번길 23,경기도 고양시 덕양구 관산동 211-4,10287,4128160000,관산동,4128111800,관산동
관산동 115-3 (관산동 종합복지회관 앞 4거리),관산동 115-3,S-5A21,경기도 고양시 덕양구 관산동 115-3,126.8684752,37.6889694,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로742번길 32,경기도 고양시 덕양구 관산동 115-3,10285,4128160000,관산동,4128111800,관산동
관산동 152 (필리핀 참전비 입구),관산동 152,S-5A22,경기도 고양시 덕양구 관산동 152,126.8734068,37.6882508,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 동헌로 125-23,경기도 고양시 덕양구 관산동 152,10285,4128160000,관산동,4128111800,관산동
내유동 232-6 (삼거리),내유동 232-6,S-5A23,경기도 고양시 덕양구 내유동 232-6,126.8539805,37.7224189,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 내유동 232-6,10264,4128160000,관산동,4128111900,내유동
관산동 154-8 (필리핀참전비 공중화장실 입구),관산동 154-8,S-5A24,경기도 고양시 덕양구 관산동 154-8,126.8727924,37.6883891,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 154-8,10285,4128160000,관산동,4128111800,관산동
관산동 657-31 (꼬꼬돈볶음 맞은편),관산동 657-31,S-5A25,경기도 고양시 덕양구 관산동 657-31,126.8589002,37.7122763,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 고골길 55,경기도 고양시 덕양구 관산동 657-31,10265,4128160000,관산동,4128111800,관산동
내유동 627-28 (명성운수 차고지 주변 삼거리),내유동 627-28,S-5A26,경기도 고양시 덕양구 내유동 627-28,126.8482364,37.7271022,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 유산길 48,경기도 고양시 덕양구 내유동 627-28,10263,4128160000,관산동,4128111900,내유동
관산동 488-3 (관산동성당 앞 삼거리),관산동 488-3,S-5A27,경기도 고양시 덕양구 관산동 488-3,126.8599885,37.7019433,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로966번길 39,경기도 고양시 덕양구 관산동 488-3,10266,4128160000,관산동,4128111800,관산동
내유동 275 (한국할인마트 옆 삼거리),내유동 275,S-5A28,경기도 고양시 덕양구 내유동 275,126.8528431,37.718939,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 내유길 38,경기도 고양시 덕양구 내유동 275,10264,4128160000,관산동,4128111900,내유동
관산동 584-4 (365플러스 앞 사거리),관산동 584-4,S-5A29,경기도 고양시 덕양구 관산동 584-4,126.8621181,37.7132174,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 고골길83번길 2,경기도 고양시 덕양구 관산동 584-4,10265,4128160000,관산동,4128111800,관산동
관산동 338-27 (이마트에브리데이 뒷편 오거리),관산동 338-27,S-5A30,경기도 고양시 덕양구 관산동 338-27,126.8648099,37.6899163,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로780번길 46-1,경기도 고양시 덕양구 관산동 338-27,10286,4128160000,관산동,4128111800,관산동
관산동 112-1 (한울어린이집),관산동 112-1,S-5A31,경기도 고양시 덕양구 관산동 112-1,126.8652615,37.6907856,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로780번길 62,경기도 고양시 덕양구 관산동 112-1,10286,4128160000,관산동,4128111800,관산동
관산동 186-17 (예그리나어린이집),관산동 186-17,S-5A32,경기도 고양시 덕양구 관산동 186-17,126.866166,37.6864875,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로 749-26,경기도 고양시 덕양구 관산동 186-17,10287,4128160000,관산동,4128111800,관산동
내유동 644-2 (명성어린이집 앞),내유동 644-2,S-5A33,경기도 고양시 덕양구 내유동 644-2,126.8465428,37.7258603,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로1258번길 59,경기도 고양시 덕양구 내유동 644-2,10263,4128160000,관산동,4128111900,내유동
관산동 338-4 (세종어린이집),관산동 338-4,S-5A34,경기도 고양시 덕양구 관산동 338-4,126.864066,37.6896298,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로780번길 33,경기도 고양시 덕양구 관산동 338-4,10286,4128160000,관산동,4128111800,관산동
관산동 246-3 (준성자연어린이집),관산동 246-3,S-5A35,경기도 고양시 덕양구 관산동 246-3,126.8617321,37.6880305,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로799번길 16,경기도 고양시 덕양구 관산동 246-3,10287,4128160000,관산동,4128111800,관산동
관산동 207-26 (삼성빌라8동 앞 삼거리),관산동 207-26,S-5A36,경기도 고양시 덕양구 관산동 207-26,126.8623951,37.6861899,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로781번길 42-7,경기도 고양시 덕양구 관산동 207-26,10287,4128160000,관산동,4128111800,관산동
관산동 449-1 (두포동 놀이터 관산동),관산동 449-1,S-5A37,경기도 고양시 덕양구 관산동 449-1,126.8618151,37.7004022,정좌표,4.12811E+18,구주소,,경기도 고양시 덕양구 관산동 449-1,10266,4128160000,관산동,4128111800,관산동
내유동 288-31 (현대하우징),내유동 288-31,S-5A38,경기도 고양시 덕양구 내유동 288-31,126.8559143,37.7154279,정좌표,4.12811E+18,구주소,경기도 고양시 덕양구 통일로1108번길 94,경기도 고양시 덕양구 내유동 288-31,10264,4128160000,관산동,4128111900,내유동
